Student Name,Student ID,Major,Most Consistent Payment Day
Tamara Macdonald,SID98049,Physics,18
Haley Johnson,SID98050,Philosophy,13
Kayla Davidson,SID98051,Computer Science,26
Chad Juarez,SID98052,Computer Science,11
Kathy Clark,SID98053,Economics,2
Brian Williams,SID98054,Computer Science,22
Mary Harrison,SID98055,Engineering,8
Rebekah Nelson,SID98056,Art,13
James Morris,SID98057,History,15
Russell Turner,SID98058,Philosophy,20
John Hanna,SID98059,Mathematics,15
Keith Freeman,SID98060,Psychology,4
Diana Cardenas,SID98061,Physics,8
Sarah Silva,SID98062,Computer Science,17
Matthew Brock,SID98063,Computer Science,16
Jennifer Buchanan,SID98064,Medicine,10
Rebecca Nguyen,SID98065,Engineering,9
Reginald Cook,SID98066,Philosophy,20
Kristen Moon,SID98067,Computer Science,5
Zachary Nguyen,SID98068,Philosophy,11
Kevin Hall,SID98069,Mathematics,26
Sylvia Johnston,SID98070,Psychology,18
Tonya Martin,SID98071,Computer Science,24
James Byrd,SID98072,Psychology,4
Katherine Frost,SID98073,Psychology,17
Mary Williams,SID98074,History,19
Gerald Marks,SID98075,Computer Science,11
Charles Banks,SID98076,Economics,12
Michael Thomas,SID98077,Mathematics,7
Bethany Cisneros,SID98078,Computer Science,12
Luis Anderson,SID98079,Biology,18
Nicholas Davila,SID98080,Medicine,27
Beth Gibson,SID98081,Engineering,6
Marie Barrett,SID98082,Computer Science,14
Kimberly Aguilar,SID98083,Economics,8
John Reyes,SID98084,Medicine,5
Scott Gibson II,SID98085,Biology,26
Courtney Shaw,SID98086,Mathematics,4
Chad Carter,SID98087,Medicine,25
Christine Williams,SID98088,Mathematics,7
Lori Wood,SID98089,History,26
Anna Phillips,SID98090,Computer Science,20
Linda Christian,SID98091,Psychology,13
Susan Warren,SID98092,Psychology,11
Stacy Delgado,SID98093,Biology,24
Joe Gonzales,SID98094,Art,5
Sarah Martinez,SID98095,Physics,27
Jesse Taylor,SID98096,Mathematics,9
Benjamin Rodriguez,SID98097,Mathematics,10
Brittany Wise,SID98098,Physics,28
Carol Carter,SID98099,Psychology,9
Clinton Hernandez,SID98100,Art,16
Jon Barnes,SID98101,Economics,12
Candace Hudson,SID98102,Mathematics,22
Danny Hughes,SID98103,Economics,17
Elizabeth Christensen,SID98104,Computer Science,3
Edgar Rodriguez,SID98105,Philosophy,1
Richard Brown,SID98106,Computer Science,7
Craig Gordon,SID98107,Medicine,19
April Faulkner,SID98108,Economics,5
Terry Johnson,SID98109,Literature,18
Katherine Hicks,SID98110,Engineering,4
Leah Kelly,SID98111,Biology,8
Jamie Jones,SID98112,Computer Science,1
Dylan Swanson,SID98113,Medicine,21
Monica Leonard,SID98114,Physics,22
Emily Taylor,SID98115,Mathematics,12
Scott Spencer,SID98116,Economics,1
Robert Randolph,SID98117,Economics,11
Maureen Russell,SID98118,Computer Science,24
Jamie Pena,SID98119,History,6
Brandy Garrett,SID98120,Medicine,25
Joseph Perez,SID98121,History,28
Zachary White,SID98122,Computer Science,10
Madeline Bennett,SID98123,Art,23
Joseph Olson,SID98124,Physics,17
Alexis Meyer,SID98125,Physics,15
Stephen Ryan,SID98126,Literature,17
Gregory Allen,SID98127,Biology,6
Brittany Aguilar,SID98128,Mathematics,14
Ariel Hoffman,SID98129,Economics,6
Steven Hall,SID98130,Engineering,21
William Jones,SID98131,Mathematics,18
John Hutchinson,SID98132,Physics,1
Jennifer Hall,SID98133,Engineering,4
Karl Johnson,SID98134,Computer Science,2
Courtney Lewis,SID98135,Philosophy,10
Brandon Moss,SID98136,Philosophy,19
James Smith,SID98137,History,19
Mindy Weaver,SID98138,Computer Science,13
Michael Pittman,SID98139,Psychology,16
Eric Flynn,SID98140,Biology,6
Larry Reyes,SID98141,Engineering,21
Yolanda Johnson,SID98142,Psychology,8
Teresa Lee,SID98143,Philosophy,27
Bryan Maddox,SID98144,Mathematics,18
Johnny Flores,SID98145,Biology,11
Mark Mcgee,SID98146,Economics,19
Melissa Garcia,SID98147,Economics,7
Patricia Myers,SID98148,History,9
David Watson,SID98149,Medicine,13
Edgar Williams,SID98150,Philosophy,5
Mrs. Brittney Lewis,SID98151,Mathematics,10
Jason Carlson,SID98152,Economics,11
Andrew Rose,SID98153,Medicine,21
Kimberly Tucker DDS,SID98154,Psychology,21
Billy Rodriguez,SID98155,Art,12
Larry Torres,SID98156,Medicine,1
Monica Young,SID98157,History,15
Vincent Hogan,SID98158,Physics,18
Angela Rivera,SID98159,Engineering,4
Cameron Hunter,SID98160,Economics,17
Shannon Gregory,SID98161,Art,25
Eric Brady,SID98162,Computer Science,10
Matthew Lee,SID98163,Economics,4
Juan Lawrence,SID98164,Literature,17
Scott Hudson,SID98165,Mathematics,17
Steven Rivera,SID98166,Economics,26
Michael Mcintosh,SID98167,Medicine,11
Linda Berry,SID98168,History,5
Brian Barnett,SID98169,Medicine,19
Meghan Thomas,SID98170,Mathematics,15
Jeremy Arellano,SID98171,Engineering,27
Regina Lucas,SID98172,Economics,7
David Ford,SID98173,Engineering,3
Tiffany Henry,SID98174,History,20
Mary Harris,SID98175,Economics,15
Thomas Marshall,SID98176,Biology,14
Lisa Harrison,SID98177,Computer Science,28
Olivia Baldwin,SID98178,Literature,7
Jean Park,SID98179,Biology,13
Joseph Brown,SID98180,Mathematics,21
Robert Roberts,SID98181,Art,7
Yolanda Delacruz,SID98182,Philosophy,19
Nichole Miller,SID98183,Mathematics,14
Michael Villanueva,SID98184,History,17
Casey Mendoza,SID98185,Art,24
Ryan Williams,SID98186,Computer Science,10
Nicholas Russell,SID98187,Philosophy,24
Mark Everett,SID98188,Economics,11
Chelsea Russell,SID98189,Physics,18
Sarah Wyatt,SID98190,Physics,22
Tina Nguyen,SID98191,Biology,21
Jamie Bean,SID98192,Philosophy,2
Brianna Zamora,SID98193,Mathematics,19
James Daniels,SID98194,Biology,16
Brian Shelton,SID98195,Medicine,28
Mary Stuart,SID98196,Physics,15
Peter Rodriguez,SID98197,Engineering,18
Cynthia Brown,SID98198,Medicine,23
Kenneth Flores,SID98199,Economics,24
Bobby Miller,SID98200,History,21
Rebecca Freeman,SID98201,Mathematics,4
Rebecca Chaney,SID98202,Medicine,6
Susan Williams,SID98203,Biology,28
Jody Rhodes,SID98204,Psychology,7
Dwayne Sanders,SID98205,Engineering,28
Ryan Norris,SID98206,History,16
Christopher Petersen,SID98207,Economics,3
Timothy Johnson,SID98208,Engineering,5
Evan Petersen,SID98209,Mathematics,11
Kenneth Wood,SID98210,Psychology,4
April Gonzalez,SID98211,Economics,19
Allison Brown,SID98212,Biology,10
Clayton Allen,SID98213,History,10
Darlene Mclean,SID98214,Medicine,3
Lynn Diaz,SID98215,Economics,24
Tristan Moore III,SID98216,Art,27
Alexis Richard,SID98217,Biology,8
Thomas Liu,SID98218,Biology,27
Jennifer Clay,SID98219,Economics,5
Joseph Ryan,SID98220,Medicine,25
Julia Jenkins,SID98221,History,5
Lisa Dixon,SID98222,Medicine,20
Kristi Henderson,SID98223,Engineering,20
Richard Smith,SID98224,Art,13
Kenneth Graham,SID98225,Philosophy,14
Tammy Washington,SID98226,Physics,22
Aaron Martin,SID98227,Philosophy,12
William Wells,SID98228,Computer Science,19
Paige Henderson,SID98229,Philosophy,18
Austin Fuller,SID98230,Physics,9
Angela Day,SID98231,Art,6
Gregory Parks,SID98232,Philosophy,23
Aaron Beltran,SID98233,Economics,14
Jared Mendez,SID98234,Philosophy,7
Trevor King,SID98235,Computer Science,2
Kenneth Nelson,SID98236,Engineering,21
Anthony Bowman,SID98237,Mathematics,25
Jessica Ellison,SID98238,Philosophy,27
Terry Nelson,SID98239,Economics,6
Tamara Hunt,SID98240,Literature,19
Charles Patterson,SID98241,Philosophy,2
Thomas Brown,SID98242,Art,14
Carlos Kennedy,SID98243,Mathematics,17
Denise Edwards,SID98244,Art,25
Ashley Ford,SID98245,Biology,26
Ashley Gardner,SID98246,Philosophy,17
Maxwell Holder,SID98247,Engineering,19
Tammy Santos,SID98248,Psychology,19
Justin Turner,SID98249,Philosophy,12
Damon Mejia,SID98250,Physics,8
Crystal Oconnell,SID98251,Physics,13
Brittany Gray,SID98252,Engineering,1
Daniel French,SID98253,Medicine,10
Dan Shaw,SID98254,Literature,6
James Smith,SID98255,Medicine,2
Amber Meyers,SID98256,Art,9
Vincent Taylor,SID98257,Biology,17
Deborah Vasquez,SID98258,Art,1
Alicia Sanchez,SID98259,Computer Science,25
Joshua Dean,SID98260,Computer Science,21
Juan Tucker,SID98261,Computer Science,4
Jamie Kirk DDS,SID98262,Philosophy,16
Amy Watson,SID98263,Psychology,3
Beth Rojas,SID98264,Medicine,9
Bradley Burton,SID98265,Medicine,10
Sandra Patterson,SID98266,Biology,22
Nicholas Chambers,SID98267,History,2
Jackson Gonzalez,SID98268,Medicine,25
Benjamin Bennett,SID98269,Philosophy,19
Anthony Vincent,SID98270,Medicine,21
Stacy Jones,SID98271,Biology,21
Lisa Chandler DVM,SID98272,Literature,4
Robert Davis,SID98273,Mathematics,24
Mitchell Jones,SID98274,Medicine,21
Jeffrey Mason,SID98275,Biology,16
Gilbert Murray,SID98276,Literature,21
Michelle Henry,SID98277,Medicine,9
Angie Mitchell,SID98278,Physics,17
Michael Ferguson,SID98279,Psychology,9
Katherine Carter,SID98280,History,20
Kelly Taylor,SID98281,Economics,11
Michelle Robinson,SID98282,Biology,5
Jon Roberts,SID98283,Literature,17
Donald Marshall,SID98284,History,10
Andrea King,SID98285,Biology,5
Barbara Garcia,SID98286,Biology,1
Kelly Hampton,SID98287,Physics,28
Stephanie Rivera,SID98288,Philosophy,9
James Miller,SID98289,Psychology,24
Brandon Freeman,SID98290,Computer Science,3
Morgan Ross MD,SID98291,Philosophy,13
Savannah Sosa,SID98292,History,23
Alexandra Salinas,SID98293,Medicine,18
Eric Larsen,SID98294,Literature,24
Tiffany Carson,SID98295,Art,22
Donna Thompson,SID98296,Physics,4
Mrs. Valerie Butler MD,SID98297,Medicine,9
Lisa Williams,SID98298,Computer Science,14
Regina Gray,SID98299,Psychology,16
Tara Randall,SID98300,Engineering,21
Kevin Marsh,SID98301,Literature,8
Jacqueline Jones,SID98302,History,12
Peter Nguyen,SID98303,Psychology,21
Michelle Williams,SID98304,Biology,22
William Cooper,SID98305,Medicine,4
Sandra Taylor,SID98306,History,9
Mark Mitchell,SID98307,Medicine,13
Amanda Wilson,SID98308,Computer Science,16
Andrea Mckee,SID98309,History,1
Luke Rodriguez,SID98310,Biology,24
Angela Berry,SID98311,Engineering,5
Amy Johnson,SID98312,Economics,6
Sara Freeman,SID98313,Philosophy,5
Samantha Richardson,SID98314,Physics,28
Nathaniel Mcmahon,SID98315,Mathematics,1
Jennifer Marsh,SID98316,Literature,4
Angela Brennan,SID98317,Medicine,6
Leah Poole,SID98318,Economics,22
Shannon Douglas,SID98319,Art,16
Randy Smith,SID98320,Engineering,7
Gabriel Robinson,SID98321,History,11
Danielle Martinez,SID98322,Literature,9
Manuel West,SID98323,Economics,7
Gabriel Rivers,SID98324,Mathematics,18
Kevin Clark,SID98325,Mathematics,10
Jessica Brewer,SID98326,Economics,16
Ronald Reese,SID98327,Biology,1
Christopher Williams,SID98328,Engineering,6
Grant Orozco,SID98329,Computer Science,13
Jennifer Williams,SID98330,Mathematics,15
Louis Pena,SID98331,Physics,5
Emily Jones,SID98332,Biology,13
Dana Jackson,SID98333,Literature,14
Danielle Bell,SID98334,Literature,17
Jesse Williams,SID98335,Computer Science,3
Derek Martin,SID98336,Physics,25
Zachary Burgess,SID98337,Art,2
Joe Ramirez,SID98338,Physics,6
Jeremiah Fisher,SID98339,Engineering,17
Benjamin Barnes,SID98340,Economics,13
Ariana Pena,SID98341,Computer Science,21
Marc Martin DDS,SID98342,Economics,11
Gabrielle Villanueva,SID98343,Art,25
Kristen Mcgrath,SID98344,Mathematics,21
Joshua Curtis,SID98345,Computer Science,26
Mrs. Kathleen Morgan,SID98346,Engineering,22
Traci Cooper,SID98347,Biology,14
Julie Valenzuela,SID98348,Economics,24
Russell Martinez,SID98349,Biology,24
Kenneth Walker,SID98350,Medicine,23
Andre Campbell,SID98351,Economics,11
Frank Duran,SID98352,Biology,9
Shane Evans,SID98353,Economics,14
Steven Reeves,SID98354,Computer Science,21
Karen Campbell,SID98355,Computer Science,10
Brianna Jones,SID98356,Medicine,25
Ann Bates,SID98357,Mathematics,7
Neil Clark,SID98358,Philosophy,12
Kimberly Soto,SID98359,Economics,28
Benjamin Phillips,SID98360,Philosophy,28
Dominic Jacobson,SID98361,Psychology,10
Daniel Thomas,SID98362,Art,8
Kathryn Jacobson,SID98363,Mathematics,6
Sandra Griffin,SID98364,Medicine,7
Laura Gonzalez,SID98365,Medicine,2
Jennifer Burns,SID98366,Computer Science,4
Brianna Gordon,SID98367,Mathematics,23
Mark Brown,SID98368,Engineering,8
Kathleen Short,SID98369,Mathematics,10
Corey Tran,SID98370,Biology,13
Pamela Wall,SID98371,Biology,27
Dale Fuller,SID98372,Mathematics,18
Scott Hansen,SID98373,Physics,6
Alexandra Jones,SID98374,Physics,5
Lisa Bell,SID98375,History,15
Betty Rosales,SID98376,History,1
Christopher Coleman,SID98377,Computer Science,8
Diamond Smith,SID98378,Physics,12
Joseph Daugherty,SID98379,Philosophy,18
Alexander Mitchell,SID98380,Philosophy,20
Stacey Campbell,SID98381,Philosophy,9
William Glass Jr.,SID98382,Art,18
Robert Rice,SID98383,Psychology,27
Sean Hernandez,SID98384,Engineering,14
Tina Carr,SID98385,Physics,7
Julie Smith,SID98386,Literature,1
Erica Collins,SID98387,Medicine,1
Amber Douglas MD,SID98388,Literature,17
Nicole Maddox,SID98389,Engineering,28
Andrea Macdonald,SID98390,Computer Science,16
Sean Parker,SID98391,Biology,16
Tina Sanchez,SID98392,Medicine,26
Brian Baldwin,SID98393,Philosophy,14
Brett Johnson,SID98394,History,26
Michael Clements,SID98395,Physics,1
Jordan Owens,SID98396,Psychology,23
David Ross,SID98397,Philosophy,6
Anthony Ward,SID98398,History,5
Carol Moore,SID98399,Medicine,28
Tyler Haas,SID98400,Medicine,23
Mark Eaton,SID98401,Engineering,9
Laura Marshall,SID98402,Biology,15
Matthew Jacobs,SID98403,History,28
Anthony Cardenas,SID98404,Engineering,9
Elizabeth Ewing,SID98405,Economics,8
Brett Fernandez,SID98406,Philosophy,1
Jimmy Henry,SID98407,Literature,7
David Watts,SID98408,Art,8
Katie Owens,SID98409,Literature,23
Andrew Hoffman,SID98410,Economics,8
Ashley Cline,SID98411,History,14
Austin Hernandez,SID98412,Philosophy,6
Joshua Mcclure,SID98413,Engineering,15
Paul Jackson,SID98414,History,24
Timothy Gomez,SID98415,Mathematics,4
Bryan Black,SID98416,Engineering,25
Lori Griffin,SID98417,Literature,9
Phillip Clark,SID98418,Economics,20
Matthew Kidd,SID98419,Biology,1
Scott Hale,SID98420,Economics,20
David Reynolds,SID98421,Computer Science,4
Sherry Sanchez,SID98422,Philosophy,4
Jesse Miller,SID98423,Literature,15
Jo Wallace,SID98424,Computer Science,21
Joseph Kennedy,SID98425,Physics,17
Donald Smith,SID98426,Art,1
Mr. David Schultz MD,SID98427,Philosophy,20
Spencer Wilson,SID98428,History,2
Jason Wilkinson,SID98429,Biology,9
Brandi Gonzalez,SID98430,Literature,19
Thomas Robinson,SID98431,Philosophy,8
Vincent Thomas,SID98432,Computer Science,23
Amy Cooper,SID98433,Computer Science,8
Carlos Herrera,SID98434,Literature,22
Meredith Howard,SID98435,Philosophy,8
James Harper,SID98436,Physics,10
Mark Adams,SID98437,Physics,5
Wanda Vazquez,SID98438,Literature,19
Deanna Perkins,SID98439,Psychology,18
Laura Mccarthy,SID98440,Biology,12
Sara Taylor,SID98441,Engineering,9
Brent Oconnor,SID98442,Engineering,3
Jeremy Campos,SID98443,Literature,20
Jasmine Burnett PhD,SID98444,Physics,15
Michael Ponce,SID98445,Art,8
Beth Davenport,SID98446,Engineering,3
Chelsea Blackburn,SID98447,Economics,2
Judy Lucas,SID98448,Physics,16
Gregory Rasmussen,SID98449,Literature,15
James Hicks,SID98450,Psychology,8
Sean Wells,SID98451,Mathematics,12
Caitlin Wells,SID98452,Mathematics,3
Jacob Salinas,SID98453,Engineering,23
Steven Harris,SID98454,Engineering,10
Pamela Rivers,SID98455,Philosophy,24
Tracey Ford,SID98456,Psychology,23
Shannon Lee,SID98457,Psychology,6
Patrick Becker,SID98458,Philosophy,5
Rebecca Mcintosh,SID98459,Computer Science,14
Shelby Freeman,SID98460,Philosophy,11
Kimberly Smith,SID98461,Physics,24
Samantha Cross,SID98462,Psychology,12
Gregg Thomas,SID98463,Computer Science,24
Ashley Hayes,SID98464,Philosophy,7
Sean Carr,SID98465,Biology,1
Sarah Jordan,SID98466,Medicine,17
Michael Crawford,SID98467,Medicine,13
Tracy Lynn,SID98468,Physics,22
Jacqueline Mathis,SID98469,Mathematics,1
Jessica Fowler,SID98470,Engineering,27
Andrew Swanson,SID98471,Engineering,11
Frances Mendoza,SID98472,Psychology,28
Jeffrey Fernandez,SID98473,Psychology,25
Benjamin Bailey,SID98474,Medicine,9
Wendy Jones,SID98475,Medicine,7
Jessica Lawson,SID98476,Computer Science,16
Ashley Harris,SID98477,Mathematics,16
Amber Moreno,SID98478,Physics,21
Devin Rice,SID98479,Physics,20
Jennifer Mcbride,SID98480,Biology,1
Mrs. Stephanie Valenzuela PhD,SID98481,Computer Science,4
Kim Roberson,SID98482,Literature,4
Jennifer Jordan,SID98483,Economics,24
Robert Roberts,SID98484,Literature,10
Patricia Murphy,SID98485,History,6
Cynthia Romero,SID98486,Engineering,7
Suzanne Sandoval,SID98487,Computer Science,13
Randall Harper,SID98488,Medicine,16
Gabriela Pierce,SID98489,Biology,1
Melissa Shaw,SID98490,Engineering,6
Nicholas Ross,SID98491,Literature,15
Dr. Samuel Clark,SID98492,Computer Science,19
Valerie Hughes,SID98493,Economics,8
Stephanie Garcia,SID98494,Engineering,23
Kenneth Weiss,SID98495,Biology,16
Brian Hill,SID98496,Literature,25
Stacy Moran,SID98497,Economics,23
William Lewis,SID98498,Philosophy,28
Mrs. April Lee,SID98499,Philosophy,16
Linda Snow,SID98500,Philosophy,13
William Watts,SID98501,Computer Science,4
Linda Dawson,SID98502,Medicine,17
Juan Becker,SID98503,Philosophy,12
Lydia Sanchez,SID98504,Physics,5
Jane Green,SID98505,Medicine,11
Tyler Hall,SID98506,Literature,7
William Jackson,SID98507,Art,19
Elizabeth Davis,SID98508,Biology,8
Michael Mendoza,SID98509,Literature,9
Renee Aguilar,SID98510,Biology,6
Daniel Boyd,SID98511,Biology,19
Tamara Peterson,SID98512,Medicine,24
Christine Johnson,SID98513,Psychology,19
Julie Moreno,SID98514,Art,20
George Pace,SID98515,Philosophy,1
Anthony Gomez,SID98516,Mathematics,26
Tyler Francis,SID98517,History,12
James Long,SID98518,Philosophy,4
Kristin Decker,SID98519,Computer Science,11
Ryan Harris,SID98520,Biology,4
Dr. Deborah Shields DVM,SID98521,Computer Science,6
Kimberly Lewis,SID98522,Literature,8
Adam Miller,SID98523,Medicine,23
Elizabeth Martinez,SID98524,Engineering,18
Vanessa Sanchez,SID98525,Engineering,10
Kristina Delgado,SID98526,Computer Science,27
Christopher Kelly,SID98527,Computer Science,15
Lisa Knox,SID98528,Art,24
Nathan Anderson,SID98529,Economics,26
Allison Parker,SID98530,Mathematics,8
Dr. Aaron Kane,SID98531,History,15
Lisa Mendoza MD,SID98532,Physics,6
Cynthia Henry,SID98533,Art,19
Jasmine Martinez,SID98534,Engineering,18
Shannon Rodriguez,SID98535,Physics,23
Travis Jones,SID98536,Art,6
April Moran,SID98537,Physics,22
Jeffrey Hernandez,SID98538,Economics,12
Aaron Wood,SID98539,Literature,23
Jodi Miller,SID98540,Philosophy,28
Dr. Catherine Luna,SID98541,Biology,24
Kim Morris,SID98542,Philosophy,19
Elizabeth Larsen,SID98543,Physics,28
Brandon Joseph,SID98544,Literature,18
Michelle Lloyd,SID98545,History,23
Nicole Ingram,SID98546,Art,11
Anna Thompson,SID98547,Medicine,28
Sarah Roberts,SID98548,Physics,12
Emily Crane,SID98549,History,7
Michael Graves,SID98550,Economics,25
Stephanie Martin,SID98551,Biology,10
Samantha Diaz,SID98552,Biology,25
Matthew Stevenson,SID98553,History,23
Andrew Little,SID98554,Mathematics,25
Grant Green,SID98555,Engineering,6
Daniel Griffin,SID98556,Philosophy,25
Heather Fisher,SID98557,History,9
Christopher Sloan,SID98558,Psychology,3
Mary Yoder,SID98559,Art,12
Donna Sanchez,SID98560,Physics,20
Ebony Green,SID98561,Economics,22
Laurie Sullivan,SID98562,Mathematics,16
Kimberly Vargas,SID98563,Literature,5
Robert Dawson,SID98564,Art,21
Shannon Allison,SID98565,Philosophy,18
Mr. Jonathan Franklin,SID98566,Literature,5
Robert Dixon,SID98567,History,5
Terry Thomas,SID98568,Psychology,5
Anthony Carter,SID98569,Mathematics,12
Briana Mitchell,SID98570,Art,20
Joshua Henry,SID98571,Physics,27
Nathaniel Adams,SID98572,Literature,4
Megan Harrison,SID98573,Computer Science,14
David Lee,SID98574,Mathematics,21
Kristin Copeland,SID98575,Biology,28
Stephanie Reynolds,SID98576,Computer Science,21
Seth Gonzalez,SID98577,Physics,8
Justin Cobb,SID98578,Mathematics,16
Brian Wright,SID98579,Physics,9
Julia Sherman,SID98580,Medicine,10
Bryan Lee,SID98581,Mathematics,8
Mrs. Shannon Stanley DDS,SID98582,Mathematics,21
Brenda Miller,SID98583,Economics,17
Tommy Rios,SID98584,Literature,4
Dr. Ryan Johnson,SID98585,Computer Science,19
Julie Sanders,SID98586,Psychology,2
Denise Murray,SID98587,Philosophy,8
Eugene Bartlett,SID98588,Literature,24
Ann Brown,SID98589,Philosophy,15
Richard Sanders,SID98590,Engineering,3
Elizabeth Hill,SID98591,Literature,25
